"Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSComputerName","RunspaceId","PSShowComputerName"
"vmware-tray","2976",,"6788",,"1/7/2020 12:21:45 AM","01:04:31.1378867","0.015625","00:00:00.0156250",,"0",,"C:\Program Files (x86)\VMware\VMware Workstation\vmware-tray.exe","5570560","5.31 MB","9078DEC8F0777BCBE78A3BCFF7C68FE5AC9B8D71B26E017F8175853B63FADAE3","968970C359F148B1F3670A41C48B4DC47B1478A9","Valid","VMware","VMware, Inc.","VMware Workstation","10.0.3 build-1895310","VMware Tray Process","vmware-tray.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","3","6928","83","83","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"CCC","7084","MOM","6872",,"1/7/2020 12:21:46 AM","01:04:30.6032483","16.796875","00:00:16.7968750",,"0",,"C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static\CCC.exe","30879744","29.45 MB","726A6F3FE6AF112DA40945187A23B17D50114C103B4A159F1C1AF31E62CEE8FC",,"NotSigned",,"ATI Technologies Inc.","Catalyst Control Center","4.5.0.0","Catalyst Control Center: Host application","CCC.exe ntdll.dll MSCOREE.DLL KERNEL32.dll KERNELBASE.dll ADVAPI32.dll msvcrt.dll sechost.dll RPCRT4.dll SspiCli.dll mscoreei.dll SHLWAPI.dll combase.dll USER32.dll GDI32.dll IMM32.DLL MSCTF.dll kernel.appcore.dll VERSION.dll clr.dll VCRUNTIME140_CLR0400.dll ucrtbase_clr0400.dll mscorlib.ni.dll ole32.dll CRYPTBASE.dll bcryptPrimitives.dll uxtheme.dll ADvdDiscHlp64.dll tiptsf.dll OLEAUT32.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clrjit.dll ws2_32.dll NSI.dll mswsock.dll shell32.dll SHCORE.dll profapi.dll comctl32.dll dwmapi.dll atiadlxx.dll PROPSYS.dll USERENV.dll WTSAPI32.dll SETUPAPI.dll PSAPI.DLL IPHLPAPI.DLL CFGMGR32.dll WINNSI.DLL DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll clbcatq.dll MMDevApi.dll urlmon.dll iertutil.dll WININET.dll Secur32.dll gdiplus.dll diasymreader.dll Fuel.Proxy.Native.dll MSVCP110.dll MSVCR110.dll POWRPROF.dll msv1_0.DLL cryptdll.dll sxs.dll dwrite.dll wpfgfx_v0400.dll MSVCP140_CLR0400.dll PresentationNative_v0400.dll WindowsCodecs.dll oleacc.dll napinsp.dll pnrpnsp.dll NLAapi.dll DNSAPI.dll winrnr.dll rasadhlp.dll fwpuclnt.dll d3d9.dll aticfx64.dll atiu9p64.dll atiumd64.dll atiumd6a.dll rasapi32.dll rasman.dll rtutils.dll winhttp.dll dhcpcsvc6.DLL dhcpcsvc.DLL schannel.DLL ncrypt.dll NTASN1.dll ncryptsslp.dll gpapi.dll mscms.dll WindowsCodecsExt.dll WINSTA.dll penimc2_v0400.dll wisp.dll atlthunk.dll tpcps.dll ieframe.dll comctl32.dll apphelp.dll mshtml.dll D3DCOMPILER_47.dll winmm.dll WINMMBASE.dll","113","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","44","6616","1695","1695","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"jusched","3824",,"6788",,"1/7/2020 12:21:46 AM","01:04:30.5281580","0.046875","00:00:00.0468750",,"0",,"C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe","9146368","8.72 MB","555603EC405FBD793816D0EE12EE7B3BD5BE5EAD5F8AE974A9CF378A6D26A052","0AD606D3EAED77C1D5E2FF3076FD26B18E21BC2A","Valid","Oracle America","Oracle Corporation","Java Platform SE Auto Updater","2.8.201.9","Java Update Scheduler","jusched.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","System.Diagnostics.ProcessThread","1","6236","168","168","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","8172","explorer","3408",,"1/7/2020 12:22:00 AM","01:04:16.2760660","97.953125","00:01:37.9531250",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","329596928","314.33 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll CRYPTBASE.DLL bcryptPrimitives.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll SHELL32.dll combase.dll SHLWAPI.dll SHCORE.dll chrome.dll uxtheme.dll ADvdDiscHlp64.dll ole32.dll tiptsf.dll OLEAUT32.dll dwmapi.dll USERENV.dll profapi.dll gpapi.dll wkscli.dll netutils.dll kernel.appcore.dll DWrite.dll WS2_32.dll NSI.dll Secur32.dll COMCTL32.dll NLAapi.dll IPHLPAPI.DLL WINNSI.DLL dhcpcsvc6.DLL dhcpcsvc.DLL clbcatq.dll WTSAPI32.dll WINSTA.dll MMDevApi.dll DEVOBJ.dll cfgmgr32.dll ntmarta.dll Wpc.dll NETAPI32.dll Normaliz.dll wevtapi.dll srvcli.dll SAMCLI.DLL WINHTTP.dll FirewallAPI.dll CRYPT32.dll MSASN1.dll DPAPI.dll CRYPTSP.dll rsaenh.dll bcrypt.dll MsSpellCheckingFacility.dll Bcp47Langs.dll actxprxy.dll wbemprox.dll wbemcomn.dll wbemsvc.dll fastprox.dll PROPSYS.dll oleacc.dll explorerframe.dll DUser.dll DUI70.dll atlthunk.dll mswsock.dll WINMM.dll WINMMBASE.dll wlanapi.dll LINKINFO.dll wmiutils.dll SETUPAPI.dll apphelp.dll SearchFolder.dll XmlLite.dll mscms.dll bthprops.cpl BluetoothApis.dll WmiPerfInst.dll pdh.dll WindowsCodecs.dll thumbcache.dll shdocvw.dll urlmon.dll iertutil.dll WININET.dll ondemandconnroutehelper.dll DNSAPI.dll MpOav.dll sxs.dll qmgrprxy.dll","104","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","35","4504","2507","2507","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","8180","chrome","8172",,"1/7/2020 12:22:00 AM","01:04:16.2290085","0.0625","00:00:00.0625000",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","5701632","5.44 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll USER32.dll GDI32.dll IMM32.DLL MSCTF.dll uxtheme.dll combase.dll RPCRT4.dll SspiCli.dll sechost.dll ADVAPI32.dll CRYPTBASE.DLL bcryptPrimitives.dll ADvdDiscHlp64.dll ole32.dll tiptsf.dll OLEAUT32.dll dwmapi.dll","24","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","6","4128","287","287","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","1600","chrome","8172",,"1/7/2020 12:22:00 AM","01:04:16.0247590","0.03125","00:00:00.0312500",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","6828032","6.51 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll SHELL32.dll combase.dll SHLWAPI.dll SHCORE.dll chrome_watcher.dll WINMM.dll ole32.dll WINMMBASE.dll cfgmgr32.dll DEVOBJ.dll CRYPTBASE.DLL bcryptPrimitives.dll uxtheme.dll ADvdDiscHlp64.dll tiptsf.dll OLEAUT32.dll dwmapi.dll","32","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","2","2920","89","89","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","7224","chrome","8172",,"1/7/2020 12:22:00 AM","01:04:15.9476649","47.5","00:00:47.5000000",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","163590144","156.01 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll tiptsf.dll CRYPTBASE.DLL bcryptPrimitives.dll ole32.dll kernel.appcore.dll dxgi.dll mf.dll mfplat.dll RTWorkQ.DLL AVRT.dll msmpeg2vdec.dll CRYPTSP.dll bcrypt.dll dxva2.dll msvproc.dll D3DCompiler_47.dll libglesv2.dll SETUPAPI.dll libegl.dll dwmapi.dll d3d11.dll dcomp.dll aticfx64.dll atiuxp64.dll atidxx64.dll clbcatq.dll mfh264enc.dll","64","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","17","5184","540","540","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","3280","chrome","8172",,"1/7/2020 12:22:00 AM","01:04:15.9396549","21.0625","00:00:21.0625000","[Established] 192.168.68.124;1870 <--> 64.233.185.83;443 [12/31/1600 19:00:00]
[CloseWait] 192.168.68.124;1857 <--> 54.230.78.77;443 [12/31/1600 19:00:00]
[Established] 192.168.68.124;1712 <--> 172.217.215.188;443 [12/31/1600 19:00:00]
[Established] 192.168.68.124;1240 <--> 192.168.68.107;8009 [12/31/1600 19:00:00]","4",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","40165376","38.3 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll tiptsf.dll CRYPTBASE.DLL bcryptPrimitives.dll NLAapi.dll dhcpcsvc6.DLL wlanapi.dll mswsock.dll rasadhlp.dll DPAPI.dll DNSAPI.dll fwpuclnt.dll CRYPTSP.dll rsaenh.dll bcrypt.dll gpapi.dll ncrypt.dll NTASN1.dll cryptnet.dll WLDAP32.dll ntmarta.dll","57","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","13","3560","442","442","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"RuntimeBroker","3216","svchost","812",,"1/7/2020 12:22:01 AM","01:04:15.6352798","0.015625","00:00:00.0156250",,"0",,"C:\Windows\System32\RuntimeBroker.exe","6643712","6.34 MB","C52BEE78658C897AB70714EE4600A4FD509C7362F4DDDFD1FC643FF52D6BA314","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.17415","Runtime Broker","RuntimeBroker.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll sechost.dll RPCRT4.dll SspiCli.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll ole32.dll GDI32.dll USER32.dll IMM32.DLL MSCTF.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll MsSpellCheckingFacility.dll OLEAUT32.dll SHELL32.dll SHLWAPI.dll Bcp47Langs.dll Normaliz.dll actxprxy.dll SHCORE.dll","29","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","2","6968","106","106","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","7416","chrome","8172",,"1/7/2020 12:22:01 AM","01:04:15.5431711","3.296875","00:00:03.2968750",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","122667008","116.98 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","2992","234","234","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","6620","chrome","8172",,"1/7/2020 12:22:01 AM","01:04:15.5271511","1.796875","00:00:01.7968750",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","56258560","53.65 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","4956","204","204","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","7280","chrome","8172",,"1/7/2020 12:22:01 AM","01:04:15.4510589","100.484375","00:01:40.4843750",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","455827456","434.71 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","19","3796","389","389","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","7364","chrome","8172",,"1/7/2020 12:22:01 AM","01:04:15.3208992","14.5","00:00:14.5000000",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","143593472","136.94 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","3160","202","202","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"chrome","7584","chrome","8172",,"1/7/2020 12:22:01 AM","01:04:15.2307899","15.515625","00:00:15.5156250",,"0",,"C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","142413824","135.82 MB","C5BE020DB6F1803F28E37427975C59379BFF1B084FA48BC98C19AF07D9A78397","CB7E84887F3C6015FE7EDFB4F8F36DF7DC10590E","Valid","Google LLC","Google LLC","Google Chrome","79.0.3945.88","Google Chrome","chrome.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll chrome_elf.dll VERSION.dll msvcrt.dll ADVAPI32.dll sechost.dll RPCRT4.dll SspiCli.dll chrome_child.dll OLEAUT32.dll WS2_32.dll IPHLPAPI.DLL WINMM.dll WINTRUST.dll CRYPT32.dll USERENV.dll DWrite.dll WINSPOOL.DRV dbghelp.dll Secur32.dll WINHTTP.dll dhcpcsvc.DLL combase.dll NSI.dll WINNSI.DLL WINMMBASE.dll USER32.dll MSASN1.dll profapi.dll cfgmgr32.dll DEVOBJ.dll GDI32.dll IMM32.DLL MSCTF.dll CRYPTBASE.DLL bcryptPrimitives.dll","39","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","14","7024","201","201","KOMNICK\danny","S-1-5-21-2030441869-2124514218-3747077761-1155","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
