"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN10-01","svchost","340","services","632","CDPSvc [Auto Start By NT AUTHORITY\LocalService]
","3/2/2021 12:39:01 AM","23:39:42.9483655","0.6875","00:00:00.6875000","[Listen] 0.0.0.0;5040 <--> 0.0.0.0;0 [03/01/2021 21:41:08]","1","C:\Windows\system32\svchost.exe -k LocalService -p","C:\Windows\system32\svchost.exe","7507968","7.16 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll nsisvc.dll WLDP.DLL advapi32.dll NSI.dll dispbroker.desktop.dll cfgmgr32.dll mscms.dll USERENV.dll ColorAdapterClient.dll OLEAUT32.dll clbcatq.dll ActXPrxy.dll netprofmsvc.dll shcore.dll WS2_32.dll IPHLPAPI.DLL wkscli.dll netutils.dll nlaapi.dll WINNSI.DLL ncsi.dll UMPDC.dll es.dll gpapi.dll computenetwork.dll npmproxy.dll fntcache.dll profapi.dll policymanager.dll msvcp110_win.dll FontProvider.dll sxs.dll ole32.dll sstpsvc.dll CRYPT32.dll rtutils.dll HTTPAPI.dll webio.dll WINHTTP.dll XmlLite.dll DNSAPI.dll DPAPI.DLL wdi.dll perftrack.dll sspicli.dll mswsock.dll fdphost.dll fdwsd.dll wsdapi.dll FirewallAPI.dll webservices.dll fwbase.dll fdssdp.dll bcrypt.dll SSDPAPI.dll licensemanagersvc.dll LicenseManager.dll CLIPC.dll cryptsp.dll OneCoreUAPCommonProxyStub.dll Windows.Networking.Connectivity.dll WinTypes.dll wuapi.dll wups.dll dhcpcsvc6.DLL dhcpcsvc.DLL Windows.Security.Authentication.OnlineId.dll BitsProxy.dll cdpsvc.dll powrprof.dll cdp.dll PROPSYS.dll dsreg.dll gamestreamingext.dll MSASN1.dll ncrypt.dll NTASN1.dll ncryptprov.dll CRYPTBASE.dll ShareHost.dll shlwapi.dll Windows.Storage.dll CoreMessaging.dll CoreUIComponents.dll ntmarta.dll wshBth.dll sbservicetrigger.dll Windows.Devices.Radios.dll wtsapi32.dll WINSTA.dll coml2.dll comctl32.dll urlmon.dll iertutil.dll VERSION.DLL","111","1028,1648,1652,1656,2040,1676,1804,1908,2188,2496,3144,3768,3832,3836,3796,3256,1036,2628,2812","19","12244","692","692","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1040","services","632","W32Time [Manual Start By NT AUTHORITY\LocalService]
","3/2/2021 12:39:01 AM","23:39:42.9169906","0.25","00:00:00.2500000",,"0","C:\Windows\system32\svchost.exe -k LocalService","C:\Windows\system32\svchost.exe","2256896","2.15 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll w32time.dll bcrypt.dll NSI.dll logoncli.dll powrprof.dll UMPDC.dll WLDP.DLL advapi32.dll WS2_32.dll mswsock.dll USERENV.dll gpapi.dll DSROLE.dll SspiCli.dll IPHLPAPI.DLL vmictimeprovider.dll netutils.dll DNSAPI.dll rasadhlp.dll fwpuclnt.dll","36","1044,1156,3696,3776,3780","5","9016","210","210","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1060","services","632","AudioEndpointBuilder [Auto Start By LocalSystem]
","3/2/2021 12:39:01 AM","23:39:42.8547018","3.890625","00:00:03.8906250",,"0","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p","C:\Windows\System32\svchost.exe","6189056","5.9 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ncbservice.dll WS2_32.dll OLEAUT32.dll NSI.dll IPHLPAPI.DLL SystemEventsBrokerClient.dll BrokerLib.dll powrprof.dll UMPDC.dll WLDP.DLL advapi32.dll httpprxc.dll SspiCli.dll mswsock.dll bi.dll clbcatq.dll netprofm.dll umrdp.dll cfgmgr32.dll umb.dll SETUPAPI.dll bcrypt.dll DEVOBJ.dll WINTRUST.dll CRYPT32.dll MSASN1.dll propsys.dll icsvc.dll vmbuspipe.dll ntmarta.dll icsvcext.dll sysmain.dll shcore.dll npmproxy.dll audioendpointbuilder.dll MMDevAPI.DLL wtsapi32.dll WINSTA.dll vss_ps.dll trkwks.dll windows.devices.radios.dll BthRadioMedia.dll bluetoothapis.dll RMCLIENT.dll taskschd.dll XmlLite.dll storsvc.dll FLTLIB.DLL wer.dll WINHTTP.dll bcd.dll Cabinet.dll windows.storage.dll shlwapi.dll AppXDeploymentClient.dll storageusage.dll ole32.dll USERENV.dll profapi.dll dssvc.dll ESENT.dll CRYPTBASE.DLL pcasvc.dll APISAMPLING.dll tdh.dll apphelp.dll cryptsp.dll AEPIC.dll wdi.dll pcadm.dll pcacli.dll MPR.dll","88","1064,1180,1484,1672,1696,1736,1764,1844,1988,1700,2068,2536,356,3552,2544,3908,3240,2216,3916,3872,1904","21","9060","634","634","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1140","services","632","CryptSvc [Auto Start By NT Authority\NetworkService]
","3/2/2021 12:39:01 AM","23:39:42.7999099","3.984375","00:00:03.9843750",,"0","C:\Windows\system32\svchost.exe -k NetworkService -p","C:\Windows\system32\svchost.exe","17195008","16.4 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll dnsrslvr.dll WS2_32.dll NSI.dll DNSAPI.dll WINNSI.DLL IPHLPAPI.DLL WLDP.DLL advapi32.dll Fwpuclnt.dll bcrypt.dll gpapi.dll nrpsrv.DLL firewallapi.dll fwbase.dll mswsock.dll dhcpcsvc6.DLL dhcpcsvc.DLL CRYPTBASE.dll nlasvc.dll ncsi.dll OLEAUT32.dll UMPDC.dll sspicli.dll ssdpapi.dll powrprof.dll WMICLNT.dll WlanApi.dll profapi.dll wkscli.dll netjoin.dll JoinUtil.dll netutils.dll logoncli.dll CRYPTSP.dll rsaenh.dll WLDAP32.dll wkssvc.dll USERENV.dll DSPARSE.dll wevtapi.dll dsreg.dll msvcp110_win.dll CRYPT32.dll clbcatq.dll taskschd.dll DSROLE.dll wtsapi32.dll WINSTA.dll rmclient.dll DEVOBJ.dll cfgmgr32.dll WINHTTP.dll cryptsvc.dll crypttpmeksvc.dll cryptcatsvc.dll webauthn.dll vssapi.dll VssTrace.DLL samcli.dll SAMLIB.dll ES.DLL wsmsvc.dll miutils.dll mi.dll pcwum.dll shell32.dll windows.storage.dll SHCORE.dll shlwapi.dll HTTPAPI.dll Ntdsapi.dll PROPSYS.dll wevtfwd.dll ESENT.dll webio.dll rasadhlp.dll msv1_0.DLL NtlmShared.dll cryptdll.dll wsmplpxy.dll winrnr.dll NLAapi.dll wshbth.dll pnrpnsp.dll napinsp.dll kerberos.DLL MSASN1.dll netprofm.dll npmproxy.dll CRYPTNET.dll","106","1144,1224,1344,1348,1352,1428,1460,1592,1668,1712,1760,2708,2720,2756,3308,3312,3440,3444,3452,3804,1380,2848,3980","23","2916","877","877","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1412","services","632","BFE [Auto Start By NT AUTHORITY\LocalService]
","3/2/2021 12:39:02 AM","23:39:42.4504037","9.484375","00:00:09.4843750",,"0","C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","C:\Windows\system32\svchost.exe","6991872","6.67 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll bfe.dll WS2_32.dll AUTHZ.dll IPHLPAPI.DLL WLDP.DLL advapi32.dll SspiCli.dll wevtapi.dll NSI.dll mpssvc.dll cfgmgr32.dll DNSAPI.dll fwpuclnt.dll bcrypt.dll fwbase.dll embeddedmodesvcapi.dll FWPolicyIOMgr.dll wkscli.dll netutils.dll httpprxc.dll policymanager.dll msvcp110_win.dll OLEAUT32.dll adhapi.dll gpapi.dll dhcpcsvc6.DLL dhcpcsvc.DLL mswsock.dll WINNSI.DLL wfapigp.dll mrmcorer.dll shcore.dll iertutil.dll windows.staterepositorycore.dll ntmarta.dll clbcatq.dll npmproxy.dll","53","1416,1516,1628,2140,2152,2160,2164,2320,2404,2408,3304,2124,1356","13","3400","418","418","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1540","services","632","CertPropSvc [Manual Start By LocalSystem]
","3/2/2021 12:39:02 AM","23:39:42.3084461","0.046875","00:00:00.0468750",,"0","C:\Windows\system32\svchost.exe -k netsvcs","C:\Windows\system32\svchost.exe","1830912","1.75 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll certprop.dll cfgmgr32.dll bcrypt.dll ADVAPI32.dll SETUPAPI.dll SspiCli.dll WMsgAPI.dll WinSCard.dll WINSTA.dll WTSAPI32.dll DEVOBJ.dll WLDP.DLL rasmans.dll NSI.dll IPHLPAPI.DLL ncrypt.dll rtutils.dll eappprxy.dll FWPolicyIOMgr.dll FirewallAPI.dll DNSAPI.dll RASAPI32.dll fwpuclnt.dll WINNSI.DLL rasman.dll NTASN1.dll fwbase.dll rastapi.DLL rasppp.dll WS2_32.dll CRYPT32.dll DSROLE.dll netutils.dll wkscli.dll CRYPTSP.dll eappcfg.dll dhcpcsvc.DLL vpnike.dll rascustom.dll OLEAUT32.dll WINHTTP.dll DMProcessXMLFiltered.dll dmEnrollEngine.DLL DMCmnUtils.dll XmlLite.dll msvcp110_win.dll USERENV.dll kerberos.DLL MSASN1.dll powrprof.dll UMPDC.dll raschap.dll logoncli.dll SAMLIB.dll rmclient.dll clbcatq.dll netprofm.dll npmproxy.dll","74","1544,1568,2576,2728,2732,2752,2760,2772,2776,2824,2832,2836","12","8788","423","423","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1636","services","632","vmicheartbeat [Manual Start By LocalSystem]
","3/2/2021 12:39:02 AM","23:39:42.0870267","6.140625","00:00:06.1406250",,"0","C:\Windows\system32\svchost.exe -k ICService -p","C:\Windows\system32\svchost.exe","4018176","3.83 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll icsvc.dll OLEAUT32.dll advapi32.dll WS2_32.dll vmbuspipe.dll cfgmgr32.dll POWRPROF.dll ntmarta.dll IPHLPAPI.DLL DEVOBJ.dll UMPDC.dll WLDP.DLL clbcatq.dll icsvcext.dll vmrdvcore.dll shcore.dll netutils.dll USERENV.dll samcli.dll XmlLite.dll srvcli.dll NETAPI32.dll VirtDisk.dll WTSAPI32.dll FLTLIB.DLL CRYPTBASE.DLL LOGONCLI.DLL winsta.dll wkscli.dll adsldp.dll WLDAP32.dll ACTIVEDS.dll adsldpc.dll sxs.dll secur32.dll sspicli.dll VmApplicationHealthMonitorProxy.dll","53","1640,1704,1708,1752,1756,1800,1808,1812,1816,1824,1836,1848,1856,1892,3476,3408","16","5608","273","273","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1880","services","632","PolicyAgent [Manual Start By NT Authority\NetworkService]
","3/2/2021 12:39:05 AM","23:39:39.5827817","0.03125","00:00:00.0312500","[Listen] ::;49671 <--> ::;0 [03/01/2021 21:39:08]
[Listen] 0.0.0.0;49671 <--> 0.0.0.0;0 [03/01/2021 21:39:08]","2","C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted -p","C:\Windows\system32\svchost.exe","1871872","1.79 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll ipsecsvc.dll msvcrt.dll AUTHZ.dll fwpuclnt.dll bcrypt.dll FirewallAPI.dll combase.dll FwRemoteSvr.DLL DNSAPI.dll fwbase.dll IPHLPAPI.DLL NSI.dll WLDP.DLL advapi32.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll OLEAUT32.dll msvcp_win.dll WS2_32.dll mswsock.dll dhcpcsvc6.DLL dhcpcsvc.DLL sspicli.dll FWPolicyIOMgr.dll","32","1884,1952,2036","3","3364","164","164","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","VSSVC","1972","services","632","VSS [Manual Start By LocalSystem]
","3/2/2021 12:39:05 AM","23:39:39.4912863","0.0625","00:00:00.0625000",,"0","C:\Windows\system32\vssvc.exe","C:\Windows\system32\vssvc.exe","1036288","1012 KB","0BA31F101507CD279108F7845AA7EF38B7ADC2E595921F6A1C09954A2315409D","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Microsoft? Volume Shadow Copy Service","vssvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll OLEAUT32.dll msvcp_win.dll ucrtbase.dll combase.dll RPCRT4.dll sechost.dll advapi32.dll DEVOBJ.dll cfgmgr32.dll VSSAPI.DLL WS2_32.dll VssTrace.DLL AUTHZ.dll VirtDisk.dll bcd.dll FLTLIB.DLL kernel.appcore.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll clbcatq.dll ES.DLL vss_ps.dll samcli.dll netutils.dll SAMLIB.dll PROPSYS.dll catsrvut.dll MfcSubs.dll","36","1976,2016","2","5544","149","149","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","Memory Compression","2020","System","4",,"3/2/2021 12:39:05 AM","23:39:39.4327110","1.71875","00:00:01.7187500",,"0",,,"42958848","40.97 MB",,,,,,,,,,"0","2024,2028,2960,2964,2944,2932","6",,"0","0","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","1932","services","632","Audiosrv [Auto Start By NT AUTHORITY\LocalService]
","3/2/2021 12:39:05 AM","23:39:39.3255593","0.046875","00:00:00.0468750",,"0","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p","C:\Windows\System32\svchost.exe","1900544","1.81 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll audiosrv.dll shcore.dll AUDIOSRVPOLICYMANAGER.dll MMDevAPI.DLL UMPDC.dll XmlLite.dll POWRPROF.dll DEVOBJ.dll cfgmgr32.dll WLDP.DLL advapi32.dll clbcatq.dll rmclient.dll winsta.dll wtsapi32.dll","31","1900,2056,2088,2112,2116","5","4344","186","186","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","2076","services","632","DusmSvc [Auto Start By NT Authority\LocalService]
","3/2/2021 12:39:05 AM","23:39:39.2139350","0.03125","00:00:00.0312500",,"0","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p","C:\Windows\System32\svchost.exe","2224128","2.12 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll dusmsvc.dll cfgmgr32.dll advapi32.dll SystemEventsBrokerClient.dll MobileNetworking.dll IPHLPAPI.DLL USERENV.dll WMICLNT.dll WINNSI.DLL NSI.dll WLDP.DLL gpapi.dll dhcpcsvc.dll","29","2080,2876,1984","3","4240","125","125","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","2104","services","632","Wcmsvc [Auto Start By NT Authority\LocalService]
","3/2/2021 12:39:05 AM","23:39:39.1444086","0.078125","00:00:00.0781250",,"0","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","C:\Windows\system32\svchost.exe","2527232","2.41 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll wcmsvc.dll NSI.dll WS2_32.dll powrprof.dll IPHLPAPI.DLL UMPDC.dll USERENV.dll WINHTTP.dll WINNSI.DLL nlaapi.dll MobileNetworking.dll WLDP.DLL advapi32.dll gpapi.dll clbcatq.dll npmproxy.dll firewallapi.dll DNSAPI.dll fwbase.dll cmintegrator.dll wcmcsp.dll cfgmgr32.dll OLEAUT32.dll WMICLNT.dll","40","2108,2220,2300,2304","4","3392","356","356","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","spoolsv","2292","services","632","Spooler [Auto Start By LocalSystem]
","3/2/2021 12:39:05 AM","23:39:38.7427472","0.125","00:00:00.1250000","[Listen] ::;49669 <--> ::;0 [03/01/2021 21:39:06]
[Listen] 0.0.0.0;49669 <--> 0.0.0.0;0 [03/01/2021 21:39:06]","2","C:\Windows\System32\spoolsv.exe","C:\Windows\System32\spoolsv.exe","3244032","3.09 MB","00AC7E58DFC2F6757C0C2268EB441E4E8FB317427840971A1049011CD2888A35","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Spooler SubSystem App","spoolsv.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll msvcrt.dll sechost.dll RPCRT4.dll advapi32.dll bcrypt.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll combase.dll kernel.appcore.dll bcryptPrimitives.dll SspiCli.dll powrprof.dll UMPDC.dll WS2_32.dll mswsock.dll WINNSI.DLL rasadhlp.dll fwpuclnt.dll localspl.dll CRYPT32.dll cfgmgr32.dll SETUPAPI.dll srvcli.dll sfc_os.dll SPOOLSS.DLL ole32.dll Secur32.dll winspool.drv PrintIsolationProxy.dll AppMon.dll profapi.dll FXSMON.DLL tcpmon.dll wsnmp32.dll snmpapi.dll usbmon.dll OLEAUT32.dll deviceassociation.dll WINUSB.DLL DEVOBJ.dll WINTRUST.dll MSASN1.dll APMon.dll shcore.dll wsdapi.dll netutils.dll WINHTTP.dll WTSAPI32.dll webservices.dll FirewallAPI.dll fwbase.dll clbcatq.dll msxml6.dll drvstore.dll winprint.dll USERENV.dll gpapi.dll DSROLE.dll win32spl.dll inetpp.dll WINSTA.dll CRYPTSP.dll rsaenh.dll CRYPTBASE.dll cscapi.dll","76","2296,2336,2540,3888,3860,3912","6","12256","449","449","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","2352","services","632","DiagTrack [Auto Start By LocalSystem]
","3/2/2021 12:39:06 AM","23:39:38.5380370","1.828125","00:00:01.8281250",,"0","C:\Windows\System32\svchost.exe -k utcsvc -p","C:\Windows\System32\svchost.exe","14430208","13.76 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll diagtrack.dll advapi32.dll IPHLPAPI.DLL WLDP.DLL UMPDC.dll rmclient.dll shcore.dll wkscli.dll netutils.dll powrprof.dll bcrypt.dll dbghelp.dll dbgcore.DLL usermgrcli.dll policymanager.dll msvcp110_win.dll OLEAUT32.dll winsqlite3.dll Netapi32.dll DSREG.DLL cryptsp.dll CRYPT32.dll profapi.dll CRYPTBASE.DLL clbcatq.dll FlightSettings.dll twinapi.appcore.dll USERENV.dll SspiCli.dll WINHTTP.dll Windows.Security.Authentication.OnlineId.dll WS2_32.dll mswsock.dll wshhyperv.dll WindowsPerformanceRecorderControl.dll XmlLite.dll taskschd.dll aepic.dll ntmarta.dll WINNSI.DLL NSI.dll dhcpcsvc6.DLL dhcpcsvc.DLL webio.dll DNSAPI.dll rasadhlp.dll cfgmgr32.dll drvstore.dll Windows.Web.dll iertutil.dll wosc.dll Windows.Networking.Connectivity.dll npmproxy.dll WinTypes.dll dusmapi.dll UpdatePolicy.dll WINTRUST.dll Cabinet.dll MSASN1.dll","75","2356,2784,2788,2792,2796,2804,2808,2816,2820,2676","10","4852","436","436","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","FileZilla Server","2376","services","632","FileZilla Server [Auto Start By LocalSystem]
","3/2/2021 12:39:06 AM","23:39:38.5223580","0.203125","00:00:00.2031250","[Listen] ::1;14147 <--> ::;0 [03/01/2021 21:39:06]
[Listen] ::;21 <--> ::;0 [03/01/2021 21:39:06]
[Listen] 127.0.0.1;14147 <--> 0.0.0.0;0 [03/01/2021 21:39:06]
[Listen] 0.0.0.0;21 <--> 0.0.0.0;0 [03/01/2021 21:39:06]","4","""C:\Program Files (x86)\FileZilla Server\FileZilla Server.exe""","C:\Program Files (x86)\FileZilla Server\FileZilla Server.exe","1871872","1.79 MB","EEBCC1D79679BB23F1D8C8F7FA1DD07FE2A0DE0444FC7985D29803C51B61FF3A","6791D3709B9D59294FE973B6319D896094E5FC20","Valid","Tim Kosse","FileZilla Project","FileZilla Server","0, 9, 60, 0","FileZilla Server","FileZilla Server.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","2380,2600,2608,2636,2660,2664,2688","7","9116","138","138","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","MsMpEng","2500","services","632","WinDefend [Auto Start By LocalSystem]
","3/2/2021 12:39:06 AM","23:39:38.3995980","246.0625","00:04:06.0625000",,"0",,,"58937344","56.21 MB",,,,,,,,,,"0","2504,2572,2696,2700,2704,2952,2968,3020,3024,3028,3032,3036,3040,3044,3048,3052,3056,3340,3456,2280,3460,1284","22",,"653","653","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","NisSrv","3060","services","632","WdNisSvc [Manual Start By NT AUTHORITY\LocalService]
","3/2/2021 12:39:09 AM","23:39:35.1192356","0.015625","00:00:00.0156250",,"0",,,"2379776","2.27 MB",,,,,,,,,,"0","3064,2092,2344,1828","4",,"176","176","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
